C1668574793B7957851811,12,DEBIT,10735.17,C1668574793,262669.01,251933.84,B7957851811,0,0,FALSE,FALSE,16866
C3024044887B1309132958,12,DEBIT,16534.15,C3024044887,192526.25,175992.09,B1309132958,0,0,FALSE,FALSE,16925
C0297997292B1309132958,12,DEBIT,30998.62,C0297997292,2796563.66,2765565.03,B1309132958,0,0,FALSE,FALSE,17011
C0377648180B3142552944,12,DEBIT,13316.4,C0377648180,138775.86,125459.46,B3142552944,0,0,FALSE,FALSE,17112
C2145889755B5557774020,12,DEBIT,15167.68,C2145889755,3818371.54,3803203.86,B5557774020,0,0,FALSE,FALSE,17212
C4944866665B7957851811,12,DEBIT,11524.8,C4944866665,-21867.42,-21867.42,B7957851811,0,0,FALSE,FALSE,17896
C4944866665B7957851811,12,DEBIT,52095.07,C4944866665,-21867.42,-21867.42,B7957851811,0,0,FALSE,FALSE,17897
C9253454629B1309132958,13,DEBIT,9434.68,C9253454629,745886.5,736451.82,B1309132958,0,0,FALSE,FALSE,18025
C4624669236B7957851811,13,DEBIT,1645.94,C4624669236,147349.21,145703.27,B7957851811,0,0,FALSE,FALSE,18154
C7819011899B1309132958,13,DEBIT,6377.57,C7819011899,4144331.06,4137953.49,B1309132958,0,0,FALSE,FALSE,18423
C2402103768B7957851811,13,DEBIT,9820.25,C2402103768,2125580.06,2115759.8,B7957851811,0,0,FALSE,FALSE,18521
C2402103768B7957851811,13,DEBIT,10656.46,C2402103768,2115759.8,2105103.35,B7957851811,0,0,FALSE,FALSE,18522
C2402103768B7957851811,13,DEBIT,8431.52,C2402103768,2105103.35,2096671.83,B7957851811,0,0,FALSE,FALSE,18523
C3326218027B3142552944,13,DEBIT,4950.73,C3326218027,3038220.07,3033269.33,B3142552944,0,0,FALSE,FALSE,18664
C3326218027B3142552944,13,DEBIT,4493.1,C3326218027,3033269.33,3028776.24,B3142552944,0,0,FALSE,FALSE,18665
C3491391280B5557774020,13,DEBIT,4152.07,C3491391280,4767021.14,4762869.06,B5557774020,0,0,FALSE,FALSE,18949
C9209707904B1309132958,13,DEBIT,3604.52,C9209707904,971623.96,968019.44,B1309132958,0,0,FALSE,FALSE,18957
C3868317741B3142552944,13,DEBIT,9166.96,C3868317741,2177612.14,2168445.18,B3142552944,0,0,FALSE,FALSE,19190
C5341454155B1309132958,13,DEBIT,4574.63,C5341454155,2187807.12,2183232.49,B1309132958,0,0,FALSE,FALSE,19348
C9032613601B7957851811,13,DEBIT,4632.38,C9032613601,2715055.26,2710422.88,B7957851811,0,0,FALSE,FALSE,19531
C0816506705B1309132958,13,DEBIT,3808.93,C0816506705,1194194.01,1190385.08,B1309132958,0,0,FALSE,FALSE,19538
C5597194958B3142552944,13,DEBIT,3264.8,C5597194958,3767367.25,3764102.45,B3142552944,0,0,FALSE,FALSE,19669
C1258505817B7957851811,13,DEBIT,327.93,C1258505817,186129.4,185801.47,B7957851811,0,0,FALSE,FALSE,20359
C8132787849B7957851811,13,DEBIT,1675.12,C8132787849,63815.19,62140.07,B7957851811,0,0,FALSE,FALSE,20503
C3989666157B1309132958,13,DEBIT,11929.63,C3989666157,585144.42,573214.79,B1309132958,0,0,FALSE,FALSE,20527
C3989666157B1309132958,13,DEBIT,2409.21,C3989666157,573214.79,570805.58,B1309132958,0,0,FALSE,FALSE,20528
C8737865014B1309132958,13,DEBIT,4583.76,C8737865014,2414942.39,2410358.63,B1309132958,0,0,FALSE,FALSE,20544
C5521327496B1309132958,13,DEBIT,12343.53,C5521327496,288582.75,276239.22,B1309132958,0,0,FALSE,FALSE,20642
C4832058634B7957851811,13,DEBIT,13967.74,C4832058634,3852121.32,3838153.58,B7957851811,0,0,FALSE,FALSE,20806
C5217792042B5557774020,14,DEBIT,403.64,C5217792042,2953939.56,2953535.92,B5557774020,0,0,FALSE,FALSE,21289
C7667455444B5557774020,14,DEBIT,11399.74,C7667455444,129439.36,118039.62,B5557774020,0,0,FALSE,FALSE,21465
C3053000886B7957851811,14,DEBIT,8714.35,C3053000886,-6874.88,-15589.23,B7957851811,0,0,FALSE,FALSE,21655
C3053000886B7957851811,14,DEBIT,2185.79,C3053000886,-15589.23,-17775.02,B7957851811,0,0,FALSE,FALSE,21656
C6627803446B7957851811,14,DEBIT,2779.82,C6627803446,1604051.43,1601271.61,B7957851811,0,0,FALSE,FALSE,21840
C7891292566B3147621959,14,DEBIT,4631.51,C7891292566,3781778.65,3777147.14,B3147621959,0,0,FALSE,FALSE,21872
C7824436296B7957851811,14,DEBIT,8757.45,C7824436296,416738.27,407980.82,B7957851811,0,0,FALSE,FALSE,22046
C6616394624B3142552944,14,DEBIT,4072.63,C6616394624,775321.81,771249.18,B3142552944,0,0,FALSE,FALSE,22186
C1212432029B3147621959,14,DEBIT,1652.41,C1212432029,2289835.8,2288183.39,B3147621959,0,0,FALSE,FALSE,22417
C4844286414B3147621959,14,DEBIT,8085.24,C4844286414,1967813.06,1959727.82,B3147621959,0,0,FALSE,FALSE,22491
C4844286414B3147621959,14,DEBIT,12002.88,C4844286414,2132067.81,2120064.94,B3147621959,0,0,FALSE,FALSE,22494
C3588661304B5557774020,14,DEBIT,1355.33,C3588661304,3668005.27,3666649.94,B5557774020,0,0,FALSE,FALSE,22755
C2231017661B5557774020,14,DEBIT,6914.54,C2231017661,4423987.01,4417072.46,B5557774020,0,0,FALSE,FALSE,22779
C9630411345B7957851811,14,DEBIT,3940.1,C9630411345,289977.49,286037.39,B7957851811,0,0,FALSE,FALSE,22897
C9630411345B7957851811,14,DEBIT,6903.5,C9630411345,286037.39,279133.89,B7957851811,0,0,FALSE,FALSE,22898
C5278228664B7957851811,14,DEBIT,5429.87,C5278228664,554329.3,548899.43,B7957851811,0,0,FALSE,FALSE,23001
C9818064459B1309132958,14,DEBIT,11046.13,C9818064459,3215410.15,3204364.02,B1309132958,0,0,FALSE,FALSE,23099
C9549470279B7957851811,14,DEBIT,5310.14,C9549470279,4075647.99,4070337.85,B7957851811,0,0,FALSE,FALSE,23135
C3630958575B3147621959,14,DEBIT,16843.51,C3630958575,2086713.93,2069870.42,B3147621959,0,0,FALSE,FALSE,23328
C0251088729B7957851811,14,DEBIT,6777.74,C0251088729,4281315.75,4274538.01,B7957851811,0,0,FALSE,FALSE,23427
C5342144200B3142552944,14,DEBIT,2918.39,C5342144200,319847.6,316929.21,B3142552944,0,0,FALSE,FALSE,23591
C2190160516B7957851811,14,DEBIT,6344.23,C2190160516,647296.93,640952.69,B7957851811,0,0,FALSE,FALSE,23602
C2190160516B7957851811,14,DEBIT,3649.13,C2190160516,936732.93,933083.8,B7957851811,0,0,FALSE,FALSE,23605
C3326218027B3142552944,14,DEBIT,5390.2,C3326218027,3454382.28,3448992.08,B3142552944,0,0,FALSE,FALSE,23627
C0816506705B1309132958,14,DEBIT,7078.32,C0816506705,1356448.45,1349370.14,B1309132958,0,0,FALSE,FALSE,23660
C6769856784B1309132958,14,DEBIT,6271.75,C6769856784,2653001.74,2646729.99,B1309132958,0,0,FALSE,FALSE,23672
C2402103768B7957851811,14,DEBIT,6060.01,C2402103768,2016338,2010278,B7957851811,0,0,FALSE,FALSE,23700
C2402103768B7957851811,14,DEBIT,8019.48,C2402103768,2010278,2002258.51,B7957851811,0,0,FALSE,FALSE,23701
C3989666157B1309132958,14,DEBIT,16408.38,C3989666157,570805.58,554397.21,B1309132958,0,0,FALSE,FALSE,23750
C9645033137B1309132958,14,DEBIT,2492.49,C9645033137,2708287.83,2705795.34,B1309132958,0,0,FALSE,FALSE,23934
C0139106758B7957851811,14,DEBIT,3670.6,C0139106758,1850922.77,1847252.17,B7957851811,0,0,FALSE,FALSE,24144
C0139106758B7957851811,14,DEBIT,4954.73,C0139106758,1839492.78,1834538.05,B7957851811,0,0,FALSE,FALSE,24146
C8988346979B3147621959,14,DEBIT,2874.72,C8988346979,1989035.24,1986160.52,B3147621959,0,0,FALSE,FALSE,24157
C4105373897B3147621959,14,DEBIT,4477.33,C4105373897,2880361.95,2875884.62,B3147621959,0,0,FALSE,FALSE,24212
C2295360336B1309132958,14,DEBIT,4048.51,C2295360336,4309168.21,4305119.7,B1309132958,0,0,FALSE,FALSE,24624
C0816506705B1309132958,15,DEBIT,31522.97,C0816506705,1407661.85,1376138.88,B1309132958,0,0,FALSE,FALSE,24883
C5447002105B7957851811,15,DEBIT,11204.88,C5447002105,2636662.42,2625457.54,B7957851811,0,0,FALSE,FALSE,25372
C5342144200B3142552944,15,DEBIT,23283.56,C5342144200,316929.21,293645.65,B3142552944,0,0,FALSE,FALSE,25429
C8737865014B1309132958,15,DEBIT,491.99,C8737865014,2544181.01,2543689.03,B1309132958,0,0,FALSE,FALSE,25688
C8737865014B1309132958,15,DEBIT,25307.78,C8737865014,2490772.35,2465464.57,B1309132958,0,0,FALSE,FALSE,25690
C8737865014B1309132958,15,DEBIT,29451.86,C8737865014,2465464.57,2436012.71,B1309132958,0,0,FALSE,FALSE,25691
C9630411345B7957851811,15,DEBIT,16811.59,C9630411345,432548.62,415737.03,B7957851811,0,0,FALSE,FALSE,25710
C7192130690B5557774020,15,DEBIT,5721.27,C7192130690,2428337.69,2422616.41,B5557774020,0,0,FALSE,FALSE,25775
C0377648180B3142552944,15,DEBIT,12664.21,C0377648180,125459.46,112795.25,B3142552944,0,0,FALSE,FALSE,25844
C0139106758B7957851811,15,DEBIT,950.43,C0139106758,2130113.86,2129163.44,B7957851811,0,0,FALSE,FALSE,25891
C1559492424B1309132958,15,DEBIT,15519.46,C1559492424,3845073.06,3829553.6,B1309132958,0,0,FALSE,FALSE,25914
C9818064459B1309132958,15,DEBIT,10305.8,C9818064459,3963760.92,3953455.13,B1309132958,0,0,FALSE,FALSE,26183
C0546481497B3147621959,15,DEBIT,2511.78,C0546481497,4174359.13,4171847.36,B3147621959,0,0,FALSE,FALSE,26274
C4902316143B3147621959,15,DEBIT,3.34,C4902316143,707373.68,707370.34,B3147621959,0,0,FALSE,FALSE,26310
C4902316143B3147621959,15,DEBIT,21140.36,C4902316143,707370.34,686229.98,B3147621959,0,0,FALSE,FALSE,26311
C9514225201B3147621959,15,DEBIT,5872.14,C9514225201,3095637.43,3089765.29,B3147621959,0,0,FALSE,FALSE,26383
C6022667121B3142552944,15,DEBIT,12082.37,C6022667121,1766084.99,1754002.61,B3142552944,0,0,FALSE,FALSE,26418
C6946840148B1309132958,15,DEBIT,7452.51,C6946840148,1758730.13,1751277.63,B1309132958,0,0,FALSE,FALSE,26622
C8988346979B3147621959,15,DEBIT,10236.03,C8988346979,2236900.14,2226664.11,B3147621959,0,0,FALSE,FALSE,26644
C8988346979B3147621959,15,DEBIT,23433.36,C8988346979,2226664.11,2203230.75,B3147621959,0,0,FALSE,FALSE,26645
C0297997292B1309132958,15,DEBIT,14372.48,C0297997292,4119259.17,4104886.69,B1309132958,0,0,FALSE,FALSE,26689
C0297997292B1309132958,15,DEBIT,182.73,C0297997292,3993844.54,3993661.8,B1309132958,0,0,FALSE,FALSE,26691
C5210652635B7957851811,15,DEBIT,5120.84,C5210652635,155684.07,150563.23,B7957851811,0,0,FALSE,FALSE,26774
C9496676309B1309132958,15,DEBIT,5277.2,C9496676309,3141425.08,3136147.88,B1309132958,0,0,FALSE,FALSE,26836
C5341454155B1309132958,15,DEBIT,316.58,C5341454155,3210289.09,3209972.51,B1309132958,0,0,FALSE,FALSE,26866
C5341454155B1309132958,15,DEBIT,7081.96,C5341454155,3209972.51,3202890.54,B1309132958,0,0,FALSE,FALSE,26867
C6616394624B3142552944,15,DEBIT,14565.45,C6616394624,771249.18,756683.73,B3142552944,0,0,FALSE,FALSE,27009
C2342808760B5557774020,15,DEBIT,1380.49,C2342808760,888832.94,887452.45,B5557774020,0,0,FALSE,FALSE,27132
C2342808760B5557774020,15,DEBIT,10132.29,C2342808760,1224098.56,1213966.27,B5557774020,0,0,FALSE,FALSE,27136
C4643138310B3142552944,15,DEBIT,26223.05,C4643138310,125102.31,98879.26,B3142552944,0,0,FALSE,FALSE,27275
C7758050857B5557774020,15,DEBIT,9453.45,C7758050857,1728845.24,1719391.79,B5557774020,0,0,FALSE,FALSE,27306
C2940717128B7957851811,15,DEBIT,15042.9,C2940717128,1695961.11,1680918.22,B7957851811,0,0,FALSE,FALSE,27596
C1770914675B7957851811,15,DEBIT,2652.68,C1770914675,2604496.06,2601843.37,B7957851811,0,0,FALSE,FALSE,27697
C1760532017B7957851811,15,DEBIT,10076.75,C1760532017,2066741.29,2056664.53,B7957851811,0,0,FALSE,FALSE,28017
C1668574793B7957851811,15,DEBIT,21559.5,C1668574793,588657.75,567098.25,B7957851811,0,0,FALSE,FALSE,28240
C4843870933B5557774020,15,DEBIT,26314.06,C4843870933,3813891.21,3787577.14,B5557774020,0,0,FALSE,FALSE,28435
C7545410275B3147621959,15,DEBIT,6047.22,C7545410275,2677715.64,2671668.42,B3147621959,0,0,FALSE,FALSE,28489
C6627803446B7957851811,15,DEBIT,12121.55,C6627803446,1693959.34,1681837.78,B7957851811,0,0,FALSE,FALSE,28631
C4843870933B5557774020,16,DEBIT,11229.04,C4843870933,4215229.98,4204000.93,B5557774020,0,0,FALSE,FALSE,28984
C4843870933B5557774020,16,DEBIT,5947.25,C4843870933,4481449.31,4475502.07,B5557774020,0,0,FALSE,FALSE,28989
C0371286892B3142552944,16,DEBIT,3018.27,C0371286892,3273190.88,3270172.6,B3142552944,0,0,FALSE,FALSE,29324
C1258505817B7957851811,16,DEBIT,9771.78,C1258505817,136175.83,126404.04,B7957851811,0,0,FALSE,FALSE,29435
C3588661304B5557774020,16,DEBIT,6187.3,C3588661304,4426043.82,4419856.53,B5557774020,0,0,FALSE,FALSE,29578
C6769856784B1309132958,16,DEBIT,5193.99,C6769856784,2742562.84,2737368.85,B1309132958,0,0,FALSE,FALSE,29724
C0560816438B7957851811,16,DEBIT,1617,C0560816438,4382431.97,4380814.97,B7957851811,0,0,FALSE,FALSE,29826
C0385971984B3142552944,16,DEBIT,12073.78,C0385971984,451829.56,439755.78,B3142552944,0,0,FALSE,FALSE,29931
C0139106758B7957851811,16,DEBIT,5140.24,C0139106758,2129163.44,2124023.2,B7957851811,0,0,FALSE,FALSE,29960
C1680792039B1309132958,16,DEBIT,2504.18,C1680792039,1854340.19,1851836.01,B1309132958,0,0,FALSE,FALSE,29967
C2190160516B7957851811,16,DEBIT,6346.87,C2190160516,929396.69,923049.82,B7957851811,0,0,FALSE,FALSE,30074
C2680259767B7957851811,16,DEBIT,15111.22,C2680259767,2595915.89,2580804.67,B7957851811,0,0,FALSE,FALSE,30264
C4944866665B7957851811,16,DEBIT,7727.92,C4944866665,127506.16,119778.24,B7957851811,0,0,FALSE,FALSE,30357
C1683422543B7957851811,16,DEBIT,11878.49,C1683422543,3460679.79,3448801.3,B7957851811,0,0,FALSE,FALSE,30435
C9514860200B3147621959,16,DEBIT,8501.63,C9514860200,1518212.97,1509711.34,B3147621959,0,0,FALSE,FALSE,30711
C0766291613B1309132958,16,DEBIT,5148.8,C0766291613,206787.53,201638.73,B1309132958,0,0,FALSE,FALSE,30720
C4354828905B3147621959,16,DEBIT,11359.47,C4354828905,2799621.82,2788262.35,B3147621959,0,0,FALSE,FALSE,30744
C6565623786B5557774020,16,DEBIT,8920.76,C6565623786,3384968.87,3376048.11,B5557774020,0,0,FALSE,FALSE,31113
C4116066734B7957851811,16,DEBIT,9805.93,C4116066734,56491.48,46685.55,B7957851811,0,0,FALSE,FALSE,31140
C8737865014B1309132958,16,DEBIT,246.48,C8737865014,2616364.29,2616117.81,B1309132958,0,0,FALSE,FALSE,31203
C4903754750B1309132958,16,DEBIT,14256.91,C4903754750,2276584.58,2262327.66,B1309132958,0,0,FALSE,FALSE,31212
C0517657382B3147621959,16,DEBIT,5788.05,C0517657382,3488110.75,3482322.7,B3147621959,0,0,FALSE,FALSE,31223
C0367888048B1309132958,16,DEBIT,762.56,C0367888048,1199402.75,1198640.19,B1309132958,0,0,FALSE,FALSE,31279
C8119374942B5557774020,16,DEBIT,3990.04,C8119374942,3715282.87,3711292.83,B5557774020,0,0,FALSE,FALSE,31498
C3989666157B1309132958,16,DEBIT,5425.79,C3989666157,281084.68,275658.89,B1309132958,0,0,FALSE,FALSE,31588
C4546981215B7957851811,16,DEBIT,5718.23,C4546981215,2633262.55,2627544.32,B7957851811,0,0,FALSE,FALSE,31594
C5210652635B7957851811,16,DEBIT,12685.28,C5210652635,494979.77,482294.5,B7957851811,0,0,FALSE,FALSE,31713
C6022829297B7957851811,16,DEBIT,1423.04,C6022829297,1289641.63,1288218.59,B7957851811,0,0,FALSE,FALSE,31864
C1668574793B7957851811,16,DEBIT,4463.07,C1668574793,829557.87,825094.8,B7957851811,0,0,FALSE,FALSE,31904
C1668574793B7957851811,16,DEBIT,3503.2,C1668574793,825094.8,821591.6,B7957851811,0,0,FALSE,FALSE,31905
C0297997292B1309132958,16,DEBIT,6970.31,C0297997292,3888516.68,3881546.37,B1309132958,0,0,FALSE,FALSE,31990
C0297997292B1309132958,16,DEBIT,12027.22,C0297997292,3855347.43,3843320.2,B1309132958,0,0,FALSE,FALSE,31993
C9630411345B7957851811,17,DEBIT,4405.43,C9630411345,415737.03,411331.6,B7957851811,0,0,FALSE,FALSE,32140
C0139106758B7957851811,17,DEBIT,7093.13,C0139106758,2384842.88,2377749.75,B7957851811,0,0,FALSE,FALSE,32233
C2190160516B7957851811,17,DEBIT,10025.86,C2190160516,470513.63,460487.77,B7957851811,0,0,FALSE,FALSE,32262
C2190160516B7957851811,17,DEBIT,15113.89,C2190160516,660355.95,645242.05,B7957851811,0,0,FALSE,FALSE,32264
C7181715016B3147621959,17,DEBIT,11768.11,C7181715016,2439219.92,2427451.81,B3147621959,0,0,FALSE,FALSE,32385
C2984669819B7957851811,17,DEBIT,874.6,C2984669819,4297943.84,4297069.25,B7957851811,0,0,FALSE,FALSE,32410
C9724596643B3147621959,17,DEBIT,4620.22,C9724596643,26167.22,21546.99,B3147621959,0,0,FALSE,FALSE,32485
C8620084356B3142552944,17,DEBIT,5090.01,C8620084356,3269972,3264881.99,B3142552944,0,0,FALSE,FALSE,32608
C1903779388B3147621959,17,DEBIT,3708.55,C1903779388,2638791.68,2635083.13,B3147621959,0,0,FALSE,FALSE,32652
C9209707904B1309132958,17,DEBIT,7314.67,C9209707904,1929888.12,1922573.45,B1309132958,0,0,FALSE,FALSE,32700
C6764672932B3147621959,17,DEBIT,13489.08,C6764672932,852199.92,838710.84,B3147621959,0,0,FALSE,FALSE,32764
C7215780561B1309132958,17,DEBIT,10105.3,C7215780561,2207073.3,2196968,B1309132958,0,0,FALSE,FALSE,32767
C7758050857B5557774020,17,DEBIT,7252.05,C7758050857,2063885.79,2056633.74,B5557774020,0,0,FALSE,FALSE,32950
C4643138310B3142552944,17,DEBIT,2291.27,C4643138310,243182.95,240891.69,B3142552944,0,0,FALSE,FALSE,32969
C8488255936B3147621959,17,DEBIT,14643.68,C8488255936,4790509.66,4775865.98,B3147621959,0,0,FALSE,FALSE,32977
C9514860200B3147621959,17,DEBIT,10006.35,C9514860200,1773226.89,1763220.54,B3147621959,0,0,FALSE,FALSE,33456
C9672690306B3147621959,17,DEBIT,265.08,C9672690306,42.97,-222.11,B3147621959,0,0,FALSE,FALSE,33532
